"build","experimentName","subject","date","time","blockcode","trialcode","list.Condition.currentvalue","cond","condcolor","percentTrialsStay","practiceblock","cannon","driftConc","blocknum","trialnum","StaySwitch","TAC","hitmiss","angmu","outcome","placementAngle","prev_placementAngle","trial.placeshield_mouse.latency","cannonballs_caught","cannonballs_missed","totalearnings","angleup","angledown","outcomeindex","UP","distmean","shield_size","blockearnings","picture.wall.stimulusonset","shape.responsearea.stimulusonset","picture.cannonball.stimulusonset","picture.shield_center.stimulusonset","picture.shield.stimulusonset","picture.shield.currentitem"
"6.4.2","Cannonball Task","1","2021-10-01","17:03:15","InstructionBlock","PracticeBlock_CannonNotAccurate","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","0","0","1.9461951170307558723","1.5985370926759681076","575","2","0","0","20.446195117030754318","343.446195117030754318","5","0.3476580243547877647","0","37","0","1","1","1","1","1","Arc37.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:03:15","InstructionBlock","ClicktoContinue","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","0","0","1.9461951170307558723","1.5985370926759681076","575","2","0","0","20.446195117030754318","343.446195117030754318","5","0.3476580243547877647","0","37","0","1","1","1","1","1","Arc37.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:03:15","InstructionBlock","mainloop","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","278.2014103509023357219","278.2014103509023357219","1.9461951170307558723","1.5985370926759681076","575","2","0","0","20.446195117030754318","343.446195117030754318","5","0.3476580243547877647","0","37","0","1","1","1","1","1","Arc37.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:03:15","InstructionBlock","placeshield_mouse","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","278.2014103509023357219","278.2014103509023357219","277.7517791542967415808","1.9461951170307558723","926","2","0","0","20.446195117030754318","343.446195117030754318","5","0.3476580243547877647","0","37","0","2","2","1","1","1","Arc37.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:03:15","InstructionBlock","revealshield","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","278.2014103509023357219","278.2014103509023357219","277.7517791542967415808","1.9461951170307558723","926","2","0","0","301.7517791542967415808","253.7517791542967415808","5","84.1944159627340127372","0","48","0","1","2","1","2","1","Arc48.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:03:15","InstructionBlock","cannon_outcome","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","278.2014103509023357219","278.2014103509023357219","277.7517791542967415808","1.9461951170307558723","926","3","0","0","301.7517791542967415808","253.7517791542967415808","5","84.1944159627340127372","0","48","0","1","2","1","2","1","Arc48.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:03:15","InstructionBlock","mainloop","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","306.67578132512880984","306.67578132512880984","277.7517791542967415808","1.9461951170307558723","926","3","0","0","301.7517791542967415808","253.7517791542967415808","5","84.1944159627340127372","0","48","0","0","2","1","2","1","Arc48.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:03:15","InstructionBlock","placeshield_mouse","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","306.67578132512880984","306.67578132512880984","308.9192590671830203064","277.7517791542967415808","656","3","0","0","301.7517791542967415808","253.7517791542967415808","5","84.1944159627340127372","0","48","0","0","0","1","2","1","Arc48.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:03:15","InstructionBlock","revealshield","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","306.67578132512880984","306.67578132512880984","308.9192590671830203064","277.7517791542967415808","656","3","0","0","328.4192590671830203064","289.4192590671830203064","5","31.1674799128862787256","0","39","0","1","0","1","1","1","Arc39.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:03:15","InstructionBlock","cannon_outcome","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","306.67578132512880984","306.67578132512880984","308.9192590671830203064","277.7517791542967415808","656","4","0","0","328.4192590671830203064","289.4192590671830203064","5","31.1674799128862787256","0","39","0","1","0","1","1","1","Arc39.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:03:15","InstructionBlock","mainloop","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","182.6772892993589039179","182.6772892993589039179","308.9192590671830203064","277.7517791542967415808","656","4","0","0","328.4192590671830203064","289.4192590671830203064","5","31.1674799128862787256","0","39","0","0","0","1","1","1","Arc39.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:03:15","InstructionBlock","placeshield_mouse","","0","0","0.8599999999999999867","3","1","18.7749999999999985789","0","0","0","0","1","182.6772892993589039179","182.6772892993589039179","180.2754583561352319521","308.9192590671830203064","976","4","0","0","328.4192590671830203064","289.4192590671830203064","5","31.1674799128862787256","0","39","0","1","1","1","1","1","Arc39.png"
